Date,Year,Quarter,Member State,In / Out,Request / Transfer,Article,Count
2017-06-30,2017,2,Italy,In,Request,18.1,6
2017-06-30,2017,2,Italy,Out,Request,11,6
2017-06-30,2017,2,Italy,Out,Request,12,5
2017-06-30,2017,2,Italy,Out,Request,13,248
2017-06-30,2017,2,Italy,Out,Request,14,2
2017-06-30,2017,2,Italy,Out,Request,18.1,139
2017-06-30,2017,2,Italy,In,Transfer,8.2,1
2017-06-30,2017,2,Italy,In,Transfer,18.1,1
2017-06-30,2017,2,Italy,Out,Transfer,13,4
2017-06-30,2017,2,Italy,Out,Transfer,18.1,5
2017-06-30,2017,2,Lithuania,In,Request,12,1
2017-06-30,2017,2,Lithuania,Out,Request,13,2
2017-06-30,2017,2,Lithuania,Out,Request,18.1,1
2017-06-30,2017,2,Malta,Out,Request,18.1,6
2017-06-30,2017,2,Netherlands,In,Request,9,1
2017-06-30,2017,2,Netherlands,In,Request,18.1,8
2017-06-30,2017,2,Netherlands,Out,Request,11,1
2017-06-30,2017,2,Netherlands,Out,Request,13,1
2017-06-30,2017,2,Netherlands,Out,Request,18.1,29
2017-06-30,2017,2,Netherlands,In,Transfer,12,3
2017-06-30,2017,2,Netherlands,In,Transfer,18.1,1
2017-06-30,2017,2,Norway,Out,Request,11,3
2017-06-30,2017,2,Norway,Out,Request,18.1,25
2017-06-30,2017,2,Norway,In,Transfer,11,2
2017-06-30,2017,2,Portugal,Out,Request,18.1,3
2017-06-30,2017,2,Romania,In,Request,8.2,1
2017-06-30,2017,2,Romania,Out,Request,18.1,11
2017-06-30,2017,2,Slovakia,Out,Request,18.1,5
2017-06-30,2017,2,Slovenia,Out,Request,18.1,3
2017-06-30,2017,2,Spain,Out,Request,11,1
2017-06-30,2017,2,Spain,Out,Request,13,2
2017-06-30,2017,2,Spain,Out,Request,18.1,8
2017-06-30,2017,2,Sweden,In,Request,8.1,1
2017-06-30,2017,2,Sweden,In,Request,9,6
2017-06-30,2017,2,Sweden,In,Request,11,2
2017-06-30,2017,2,Sweden,In,Request,12,2
2017-06-30,2017,2,Sweden,In,Request,17.2,1
2017-06-30,2017,2,Sweden,In,Request,18.1,3
2017-06-30,2017,2,Sweden,Out,Request,8.1,1
2017-06-30,2017,2,Sweden,Out,Request,18.1,17
2017-06-30,2017,2,Sweden,In,Transfer,9,1
2017-06-30,2017,2,Sweden,In,Transfer,12,1
2017-06-30,2017,2,Sweden,In,Transfer,17.2,9
2017-06-30,2017,2,Sweden,Out,Transfer,18.1,1
2017-06-30,2017,2,Switzerland,In,Request,17.2,1
2017-06-30,2017,2,Switzerland,In,Request,18.1,6
2017-06-30,2017,2,Switzerland,Out,Request,11,2
2017-06-30,2017,2,Switzerland,Out,Request,13,2
2017-06-30,2017,2,Switzerland,Out,Request,18.1,29
2017-06-30,2017,2,Switzerland,In,Transfer,9,1
2017-06-30,2017,2,Switzerland,Out,Transfer,18.1,1
2017-09-30,2017,3,Austria,In,Request,8.1,2
2017-09-30,2017,3,Austria,In,Request,8.2,1
2017-09-30,2017,3,Austria,In,Request,17.2,1
2017-09-30,2017,3,Austria,In,Request,18.1,2
2017-09-30,2017,3,Austria,Out,Request,11,9
2017-09-30,2017,3,Austria,Out,Request,12,2
2017-09-30,2017,3,Austria,Out,Request,18.1,90
2017-09-30,2017,3,Austria,In,Transfer,8.1,2
2017-09-30,2017,3,Austria,In,Transfer,9,1
2017-09-30,2017,3,Austria,In,Transfer,12,1
2017-09-30,2017,3,Belgium,In,Request,8.2,1
2017-09-30,2017,3,Belgium,In,Request,12,1
2017-09-30,2017,3,Belgium,In,Request,18.1,3
2017-09-30,2017,3,Belgium,Out,Request,18.1,13
2017-09-30,2017,3,Belgium,In,Transfer,18.1,2
2017-09-30,2017,3,Belgium,Out,Transfer,18.1,2
2017-09-30,2017,3,Bulgaria,In,Request,8.1,1
2017-09-30,2017,3,Bulgaria,In,Request,17.2,4
2017-09-30,2017,3,Bulgaria,In,Request,18.1,1
2017-09-30,2017,3,Bulgaria,Out,Request,11,3
2017-09-30,2017,3,Bulgaria,Out,Request,13,3
2017-09-30,2017,3,Bulgaria,Out,Request,18.1,75
2017-09-30,2017,3,Bulgaria,In,Transfer,8.1,1
2017-09-30,2017,3,Bulgaria,In,Transfer,18.1,1
2017-09-30,2017,3,Bulgaria,Out,Transfer,18.1,1
2017-09-30,2017,3,Croatia,In,Request,8.2,1
2017-09-30,2017,3,Croatia,Out,Request,13,1
2017-09-30,2017,3,Cyprus,In,Request,8.1,3
2017-09-30,2017,3,Cyprus,In,Request,8.2,1
2017-09-30,2017,3,Cyprus,In,Request,9,2
2017-09-30,2017,3,Cyprus,In,Request,16,1
2017-09-30,2017,3,Cyprus,In,Request,17.2,2
2017-09-30,2017,3,Cyprus,In,Request,18.1,1
2017-09-30,2017,3,Cyprus,In,Transfer,8.1,1
2017-09-30,2017,3,Czech Republic,In,Request,20.5,1
2017-09-30,2017,3,Denmark,In,Request,9,1
2017-09-30,2017,3,Denmark,In,Request,18.1,3
2017-09-30,2017,3,Denmark,Out,Request,11,2
2017-09-30,2017,3,Denmark,Out,Request,18.1,20
2017-09-30,2017,3,Denmark,In,Transfer,18.1,2
2017-09-30,2017,3,Finland,In,Request,17.2,1
2017-09-30,2017,3,Finland,Out,Request,18.1,23
2017-09-30,2017,3,Finland,Out,Transfer,18.1,1
2017-09-30,2017,3,France,In,Request,8.1,6
2017-09-30,2017,3,France,In,Request,8.2,12
2017-09-30,2017,3,France,In,Request,9,3
2017-09-30,2017,3,France,In,Request,10,1
2017-09-30,2017,3,France,In,Request,11,1
2017-09-30,2017,3,France,In,Request,13,1
2017-09-30,2017,3,France,In,Request,17.2,4
2017-09-30,2017,3,France,In,Request,18.1,84
2017-09-30,2017,3,France,In,Request,20.5,3
2017-09-30,2017,3,France,Out,Request,11,3
2017-09-30,2017,3,France,Out,Request,12,2
2017-09-30,2017,3,France,Out,Request,13,6
2017-09-30,2017,3,France,Out,Request,14,1
2017-09-30,2017,3,France,Out,Request,18.1,148
2017-09-30,2017,3,France,In,Transfer,8.1,6
2017-09-30,2017,3,France,In,Transfer,9,4
2017-09-30,2017,3,France,In,Transfer,11,1
2017-09-30,2017,3,France,In,Transfer,18.1,9
2017-09-30,2017,3,Germany,In,Request,8.1,2
2017-09-30,2017,3,Germany,In,Request,8.2,1
2017-09-30,2017,3,Germany,In,Request,9,1
2017-09-30,2017,3,Germany,In,Request,11,1
2017-09-30,2017,3,Germany,In,Request,12,4
2017-09-30,2017,3,Germany,In,Request,18.1,30
2017-09-30,2017,3,Germany,Out,Request,11,7
2017-09-30,2017,3,Germany,Out,Request,13,4
2017-09-30,2017,3,Germany,Out,Request,14,1
2017-09-30,2017,3,Germany,Out,Request,18.1,220
2017-09-30,2017,3,Germany,In,Transfer,8.1,1
2017-09-30,2017,3,Germany,In,Transfer,18.1,8
2017-09-30,2017,3,Germany,Out,Transfer,13,2
2017-09-30,2017,3,Germany,Out,Transfer,16,1
2017-09-30,2017,3,Germany,Out,Transfer,18.1,40
2017-09-30,2017,3,Greece,In,Request,8.1,10
2017-09-30,2017,3,Greece,In,Request,8.2,9
2017-09-30,2017,3,Greece,In,Request,9,224
2017-09-30,2017,3,Greece,In,Request,10,4
2017-09-30,2017,3,Greece,In,Request,11,3
2017-09-30,2017,3,Greece,In,Request,16,3
2017-09-30,2017,3,Greece,In,Request,17.2,31
2017-09-30,2017,3,Greece,In,Request,18.1,7
2017-09-30,2017,3,Greece,In,Transfer,9,18
2017-09-30,2017,3,Greece,In,Transfer,17.2,1
2017-09-30,2017,3,Greece,In,Transfer,18.1,1
2017-09-30,2017,3,Hungary,In,Request,8.1,1
2017-09-30,2017,3,Ireland,In,Request,12,20
2017-09-30,2017,3,Ireland,In,Request,18.1,26
2017-09-30,2017,3,Ireland,Out,Request,11,9
2017-09-30,2017,3,Ireland,Out,Request,12,1
2017-09-30,2017,3,Ireland,Out,Request,18.1,46
2017-09-30,2017,3,Ireland,In,Transfer,11,4
2017-09-30,2017,3,Ireland,In,Transfer,12,5
2017-09-30,2017,3,Ireland,In,Transfer,18.1,6
2017-09-30,2017,3,Ireland,Out,Transfer,18.1,7
2017-09-30,2017,3,Italy,In,Request,8.1,2
2017-09-30,2017,3,Italy,In,Request,8.2,1
2017-09-30,2017,3,Italy,Out,Request,11,15
2017-09-30,2017,3,Italy,Out,Request,12,2
2017-09-30,2017,3,Italy,Out,Request,13,376
2017-09-30,2017,3,Italy,Out,Request,14,2
2017-09-30,2017,3,Italy,Out,Request,18.1,193
2017-09-30,2017,3,Italy,In,Transfer,8.1,2
2017-09-30,2017,3,Italy,Out,Transfer,10,1
2017-09-30,2017,3,Italy,Out,Transfer,13,15
2017-09-30,2017,3,Italy,Out,Transfer,18.1,4
2017-09-30,2017,3,Latvia,Out,Request,18.1,4
2017-09-30,2017,3,Lithuania,Out,Request,18.1,1
2017-09-30,2017,3,Luxembourg,In,Request,18.1,1
2017-09-30,2017,3,Luxembourg,Out,Request,18.1,1
2017-09-30,2017,3,Luxembourg,Out,Transfer,18.1,1
2017-09-30,2017,3,Malta,Out,Request,18.1,6
2017-09-30,2017,3,Netherlands,In,Request,8.1,1
2017-09-30,2017,3,Netherlands,In,Request,12,2
2017-09-30,2017,3,Netherlands,In,Request,18.1,12
2017-09-30,2017,3,Netherlands,Out,Request,11,3
2017-09-30,2017,3,Netherlands,Out,Request,13,2
2017-09-30,2017,3,Netherlands,Out,Request,18.1,42
2017-09-30,2017,3,Netherlands,In,Transfer,9,1
2017-09-30,2017,3,Netherlands,In,Transfer,18.1,10
2017-09-30,2017,3,Norway,Out,Request,11,1
2017-09-30,2017,3,Norway,Out,Request,18.1,21
2017-09-30,2017,3,Poland,Out,Request,18.1,1
2017-09-30,2017,3,Portugal,In,Request,18.1,1
2017-09-30,2017,3,Romania,Out,Request,18.1,23
2017-09-30,2017,3,Slovenia,In,Request,18.1,1
2017-09-30,2017,3,Slovenia,Out,Request,12,1
2017-09-30,2017,3,Slovenia,Out,Request,18.1,4
2017-09-30,2017,3,Spain,Out,Request,18.1,9
2017-09-30,2017,3,Sweden,In,Request,12,3
2017-09-30,2017,3,Sweden,In,Request,18.1,3
2017-09-30,2017,3,Sweden,Out,Request,11,1
2017-09-30,2017,3,Sweden,Out,Request,12,2
2017-09-30,2017,3,Sweden,Out,Request,18.1,53
2017-09-30,2017,3,Sweden,In,Transfer,8.1,1
2017-09-30,2017,3,Sweden,In,Transfer,9,7
2017-09-30,2017,3,Sweden,In,Transfer,11,2
2017-09-30,2017,3,Sweden,In,Transfer,17.2,1
2017-09-30,2017,3,Sweden,Out,Transfer,8.1,1
2017-09-30,2017,3,Sweden,Out,Transfer,18.1,1
2017-09-30,2017,3,Switzerland,In,Request,8.1,1
2017-09-30,2017,3,Switzerland,In,Request,17.2,1
2017-09-30,2017,3,Switzerland,In,Request,18.1,4
2017-09-30,2017,3,Switzerland,Out,Request,13,2
2017-09-30,2017,3,Switzerland,Out,Request,16,1
2017-09-30,2017,3,Switzerland,Out,Request,18.1,28
2017-09-30,2017,3,Switzerland,In,Transfer,8.1,1
2017-09-30,2017,3,Switzerland,In,Transfer,18.1,1
2017-09-30,2017,3,Switzerland,Out,Transfer,18.1,1
2017-12-31,2017,4,Austria,In,Request,13,1
2017-12-31,2017,4,Austria,In,Request,18.1,2
2017-12-31,2017,4,Austria,Out,Request,11,12
2017-12-31,2017,4,Austria,Out,Request,13,1
2017-12-31,2017,4,Austria,Out,Request,18.1,85
2017-12-31,2017,4,Austria,In,Transfer,8.1,2
2017-12-31,2017,4,Austria,In,Transfer,8.2,1
2017-12-31,2017,4,Austria,In,Transfer,18.1,1
2017-12-31,2017,4,Austria,Out,Transfer,18.1,3
2017-12-31,2017,4,Belgium,In,Request,8.1,3
2017-12-31,2017,4,Belgium,In,Request,12,1
2017-12-31,2017,4,Belgium,In,Request,17.2,1
2017-12-31,2017,4,Belgium,In,Request,18.1,9
2017-12-31,2017,4,Belgium,Out,Request,11,3
2017-12-31,2017,4,Belgium,Out,Request,18.1,35
2017-12-31,2017,4,Belgium,In,Transfer,8.1,1
2017-12-31,2017,4,Belgium,Out,Transfer,14,1
2017-12-31,2017,4,Bulgaria,In,Request,8.1,1
2017-12-31,2017,4,Bulgaria,In,Request,9,3
2017-12-31,2017,4,Bulgaria,In,Request,17.2,3
2017-12-31,2017,4,Bulgaria,In,Request,18.1,2
2017-12-31,2017,4,Bulgaria,Out,Request,11,4
2017-12-31,2017,4,Bulgaria,Out,Request,12,1
2017-12-31,2017,4,Bulgaria,Out,Request,18.1,72
2017-12-31,2017,4,Bulgaria,Out,Transfer,13,3
2017-12-31,2017,4,Bulgaria,Out,Transfer,18.1,4
2017-12-31,2017,4,Croatia,In,Request,18.1,1
2017-12-31,2017,4,Croatia,Out,Request,18.1,6
2017-12-31,2017,4,Croatia,Out,Transfer,14,1
2017-12-31,2017,4,Cyprus,In,Request,8.1,1
2017-12-31,2017,4,Cyprus,In,Transfer,8.1,2
2017-12-31,2017,4,Cyprus,In,Transfer,8.2,3
2017-12-31,2017,4,Czech Republic,In,Request,18.1,1
2017-12-31,2017,4,Czech Republic,Out,Request,18.1,4
2017-12-31,2017,4,Denmark,In,Request,18.1,4
2017-12-31,2017,4,Denmark,Out,Request,11,4
2017-12-31,2017,4,Denmark,Out,Request,13,1
2017-12-31,2017,4,Denmark,Out,Request,18.1,31
2017-12-31,2017,4,Denmark,In,Transfer,18.1,1
2017-12-31,2017,4,Finland,Out,Request,12,1
2017-12-31,2017,4,Finland,Out,Request,18.1,38
2017-12-31,2017,4,France,In,Request,8.1,5
2017-12-31,2017,4,France,In,Request,8.2,1
2017-12-31,2017,4,France,In,Request,9,3
2017-12-31,2017,4,France,In,Request,10,2
2017-12-31,2017,4,France,In,Request,17.2,4
2017-12-31,2017,4,France,In,Request,18.1,107
2017-12-31,2017,4,France,Out,Request,11,3
2017-12-31,2017,4,France,Out,Request,12,1
2017-12-31,2017,4,France,Out,Request,13,4
2017-12-31,2017,4,France,Out,Request,14,1
2017-12-31,2017,4,France,Out,Request,18.1,147
2017-12-31,2017,4,France,In,Transfer,8.1,4
2017-12-31,2017,4,France,In,Transfer,8.2,10
2017-12-31,2017,4,France,In,Transfer,9,1
2017-12-31,2017,4,France,In,Transfer,17.2,1
2017-12-31,2017,4,France,In,Transfer,18.1,7
2017-12-31,2017,4,France,Out,Transfer,18.1,7
2017-12-31,2017,4,Germany,In,Request,9,5
2017-12-31,2017,4,Germany,In,Request,11,1
2017-12-31,2017,4,Germany,In,Request,12,5
2017-12-31,2017,4,Germany,In,Request,17.2,2
2017-12-31,2017,4,Germany,In,Request,18.1,19
2017-12-31,2017,4,Germany,Out,Request,11,10
2017-12-31,2017,4,Germany,Out,Request,13,4
2017-12-31,2017,4,Germany,Out,Request,14,1
2017-12-31,2017,4,Germany,Out,Request,18.1,234
2017-12-31,2017,4,Germany,In,Transfer,8.1,2
2017-12-31,2017,4,Germany,In,Transfer,18.1,6
2017-12-31,2017,4,Germany,Out,Transfer,18.1,4
2017-12-31,2017,4,Greece,In,Request,8.1,13
2017-12-31,2017,4,Greece,In,Request,8.2,11
2017-12-31,2017,4,Greece,In,Request,9,201
2017-12-31,2017,4,Greece,In,Request,10,9
2017-12-31,2017,4,Greece,In,Request,16,3
2017-12-31,2017,4,Greece,In,Request,17.2,14
2017-12-31,2017,4,Greece,In,Request,18.1,11
2017-12-31,2017,4,Greece,In,Transfer,8.1,5
2017-12-31,2017,4,Greece,In,Transfer,8.2,4
2017-12-31,2017,4,Greece,In,Transfer,9,109
2017-12-31,2017,4,Greece,In,Transfer,10,9
2017-12-31,2017,4,Greece,In,Transfer,11,11
2017-12-31,2017,4,Greece,In,Transfer,16,1
2017-12-31,2017,4,Greece,In,Transfer,17.2,9
2017-12-31,2017,4,Hungary,In,Request,8.1,1
2017-12-31,2017,4,Iceland,Out,Request,18.1,2
2017-12-31,2017,4,Ireland,In,Request,12,6
2017-12-31,2017,4,Ireland,In,Request,18.1,21
2017-12-31,2017,4,Ireland,Out,Request,11,12
2017-12-31,2017,4,Ireland,Out,Request,13,1
2017-12-31,2017,4,Ireland,Out,Request,18.1,76
2017-12-31,2017,4,Ireland,In,Transfer,12,1
2017-12-31,2017,4,Ireland,In,Transfer,18.1,1
2017-12-31,2017,4,Ireland,Out,Transfer,18.1,9
2017-12-31,2017,4,Italy,In,Request,8.1,5
2017-12-31,2017,4,Italy,In,Request,8.2,6
2017-12-31,2017,4,Italy,In,Request,9,1
2017-12-31,2017,4,Italy,In,Request,10,1
2017-12-31,2017,4,Italy,In,Request,17.2,4
2017-12-31,2017,4,Italy,In,Request,18.1,8
2017-12-31,2017,4,Italy,Out,Request,11,16
2017-12-31,2017,4,Italy,Out,Request,12,1
2017-12-31,2017,4,Italy,Out,Request,13,397
2017-12-31,2017,4,Italy,Out,Request,14,7
2017-12-31,2017,4,Italy,Out,Request,18.1,268
2017-12-31,2017,4,Italy,In,Transfer,8.1,4
2017-12-31,2017,4,Italy,Out,Transfer,13,2
2017-12-31,2017,4,Italy,Out,Transfer,16,1
2017-12-31,2017,4,Italy,Out,Transfer,18.1,5
2017-12-31,2017,4,Latvia,Out,Request,18.1,1
2017-12-31,2017,4,Lithuania,Out,Request,12,1
2017-12-31,2017,4,Lithuania,Out,Request,18.1,1
2017-12-31,2017,4,Luxembourg,Out,Request,18.1,4
2017-12-31,2017,4,Malta,Out,Request,18.1,3
2017-12-31,2017,4,Netherlands,In,Request,9,1
2017-12-31,2017,4,Netherlands,In,Request,18.1,15
2017-12-31,2017,4,Netherlands,Out,Request,11,8
2017-12-31,2017,4,Netherlands,Out,Request,12,1
2017-12-31,2017,4,Netherlands,Out,Request,18.1,47
2017-12-31,2017,4,Netherlands,In,Transfer,8.2,1
2017-12-31,2017,4,Netherlands,In,Transfer,12,1
2017-12-31,2017,4,Netherlands,In,Transfer,18.1,3
2017-12-31,2017,4,Norway,Out,Request,11,1
2017-12-31,2017,4,Norway,Out,Request,18.1,22
2017-12-31,2017,4,Norway,Out,Transfer,18.1,1
2017-12-31,2017,4,Poland,Out,Request,12,3
2017-12-31,2017,4,Poland,Out,Request,18.1,3
2017-12-31,2017,4,Romania,In,Request,18.1,1
2017-12-31,2017,4,Romania,Out,Request,11,4
2017-12-31,2017,4,Romania,Out,Request,12,1
2017-12-31,2017,4,Romania,Out,Request,18.1,38
2017-12-31,2017,4,Slovakia,In,Request,18.1,1
2017-12-31,2017,4,Slovakia,Out,Request,12,1
2017-12-31,2017,4,Slovakia,Out,Request,18.1,3
2017-12-31,2017,4,Slovenia,Out,Request,11,3
2017-12-31,2017,4,Slovenia,Out,Request,18.1,4
2017-12-31,2017,4,Spain,Out,Request,12,2
2017-12-31,2017,4,Spain,Out,Request,18.1,32
2017-12-31,2017,4,Sweden,In,Request,10,2
2017-12-31,2017,4,Sweden,In,Request,18.1,4
2017-12-31,2017,4,Sweden,Out,Request,11,1
2017-12-31,2017,4,Sweden,Out,Request,18.1,51
2017-12-31,2017,4,Sweden,In,Transfer,12,1
2017-12-31,2017,4,Sweden,In,Transfer,18.1,2
2017-12-31,2017,4,Switzerland,In,Request,8.2,1
2017-12-31,2017,4,Switzerland,In,Request,12,2
2017-12-31,2017,4,Switzerland,In,Request,18.1,2
2017-12-31,2017,4,Switzerland,Out,Request,11,1
2017-12-31,2017,4,Switzerland,Out,Request,13,1
2017-12-31,2017,4,Switzerland,Out,Request,18.1,37
2017-12-31,2017,4,Switzerland,In,Transfer,8.1,1
2017-12-31,2017,4,Switzerland,In,Transfer,8.2,1
2017-12-31,2017,4,Switzerland,Out,Transfer,16,1
2017-12-31,2017,4,Switzerland,Out,Transfer,18.1,13
2018-03-31,2018,1,Austria,In,Request,8.1,1
2018-03-31,2018,1,Austria,In,Request,8.2,1
2018-03-31,2018,1,Austria,In,Request,10,1
2018-03-31,2018,1,Austria,In,Request,17.2,1
2018-03-31,2018,1,Austria,In,Request,18.1,4
2018-03-31,2018,1,Austria,Out,Request,11,11
2018-03-31,2018,1,Austria,Out,Request,18.1,86
2018-03-31,2018,1,Austria,In,Transfer,8.1,3
2018-03-31,2018,1,Austria,In,Transfer,18.1,1
2018-03-31,2018,1,Austria,Out,Transfer,18.1,11
2018-03-31,2018,1,Belgium,In,Request,12,1
2018-03-31,2018,1,Belgium,In,Request,16,1
2018-03-31,2018,1,Belgium,In,Request,18.1,3
2018-03-31,2018,1,Belgium,Out,Request,12,3
2018-03-31,2018,1,Belgium,Out,Request,18.1,23
2018-03-31,2018,1,Belgium,In,Transfer,8.1,2
2018-03-31,2018,1,Belgium,In,Transfer,18.1,5
2018-03-31,2018,1,Belgium,Out,Transfer,18.1,2
2018-03-31,2018,1,Bulgaria,In,Request,8.2,1
2018-03-31,2018,1,Bulgaria,In,Request,9,1
2018-03-31,2018,1,Bulgaria,In,Request,18.1,2
2018-03-31,2018,1,Bulgaria,Out,Request,18.1,71
2018-03-31,2018,1,Bulgaria,In,Transfer,8.1,2
2018-03-31,2018,1,Bulgaria,In,Transfer,17.2,1
2018-03-31,2018,1,Bulgaria,Out,Transfer,13,1
2018-03-31,2018,1,Bulgaria,Out,Transfer,18.1,10
2018-03-31,2018,1,Croatia,In,Request,18.1,1
2018-03-31,2018,1,Croatia,Out,Request,11,1
2018-03-31,2018,1,Croatia,Out,Request,14,1
2018-03-31,2018,1,Croatia,Out,Request,18.1,4
2018-03-31,2018,1,Cyprus,In,Request,8.1,4
2018-03-31,2018,1,Cyprus,In,Request,8.2,3
2018-03-31,2018,1,Cyprus,In,Request,9,1
2018-03-31,2018,1,Cyprus,In,Request,18.1,1
2018-03-31,2018,1,Cyprus,In,Transfer,8.1,7
2018-03-31,2018,1,Cyprus,In,Transfer,8.2,3
2018-03-31,2018,1,Cyprus,In,Transfer,17.2,1
2018-03-31,2018,1,Czech Republic,In,Request,17.2,1
2018-03-31,2018,1,Czech Republic,Out,Request,18.1,2
2018-03-31,2018,1,Denmark,In,Request,18.1,4
2018-03-31,2018,1,Denmark,Out,Request,11,1
2018-03-31,2018,1,Denmark,Out,Request,18.1,40
2018-03-31,2018,1,Denmark,In,Transfer,8.1,1
2018-03-31,2018,1,Denmark,In,Transfer,18.1,3
2018-03-31,2018,1,Finland,Out,Request,11,3
2018-03-31,2018,1,Finland,Out,Request,18.1,45
2018-03-31,2018,1,Finland,Out,Transfer,18.1,2
2018-03-31,2018,1,France,In,Request,8.1,10
2018-03-31,2018,1,France,In,Request,8.2,7
2018-03-31,2018,1,France,In,Request,9,1
2018-03-31,2018,1,France,In,Request,11,3
2018-03-31,2018,1,France,In,Request,12,5
2018-03-31,2018,1,France,In,Request,18.1,103
2018-03-31,2018,1,France,In,Request,20.5,1
2018-03-31,2018,1,France,Out,Request,11,7
2018-03-31,2018,1,France,Out,Request,12,8
2018-03-31,2018,1,France,Out,Request,13,7
2018-03-31,2018,1,France,Out,Request,18.1,164
2018-03-31,2018,1,France,In,Transfer,8.1,5
2018-03-31,2018,1,France,In,Transfer,8.2,1
2018-03-31,2018,1,France,In,Transfer,12,1
2018-03-31,2018,1,France,In,Transfer,18.1,13
2018-03-31,2018,1,France,Out,Transfer,18.1,21
2018-03-31,2018,1,Germany,In,Request,12,2
2018-03-31,2018,1,Germany,In,Request,13,1
2018-03-31,2018,1,Germany,In,Request,17.2,2
2018-03-31,2018,1,Germany,In,Request,18.1,31
2018-03-31,2018,1,Germany,Out,Request,11,10
2018-03-31,2018,1,Germany,Out,Request,13,3
2018-03-31,2018,1,Germany,Out,Request,18.1,283
2018-03-31,2018,1,Germany,In,Transfer,8.1,1
2018-03-31,2018,1,Germany,In,Transfer,8.2,1
2018-03-31,2018,1,Germany,In,Transfer,9,1
2018-03-31,2018,1,Germany,In,Transfer,17.2,1
2018-03-31,2018,1,Germany,In,Transfer,18.1,3
2018-03-31,2018,1,Germany,Out,Transfer,13,1
2018-03-31,2018,1,Germany,Out,Transfer,18.1,12
2018-03-31,2018,1,Greece,In,Request,8.1,16
2018-03-31,2018,1,Greece,In,Request,8.2,18
2018-03-31,2018,1,Greece,In,Request,9,140
2018-03-31,2018,1,Greece,In,Request,10,12
2018-03-31,2018,1,Greece,In,Request,16,5
2018-03-31,2018,1,Greece,In,Request,17.2,10
2018-03-31,2018,1,Greece,In,Request,18.1,6
2018-03-31,2018,1,Greece,In,Transfer,8.1,11
2018-03-31,2018,1,Greece,In,Transfer,8.2,6
2018-03-31,2018,1,Greece,In,Transfer,9,221
2018-03-31,2018,1,Greece,In,Transfer,10,10
2018-03-31,2018,1,Greece,In,Transfer,11,3
2018-03-31,2018,1,Greece,In,Transfer,16,3
2018-03-31,2018,1,Greece,In,Transfer,17.2,3
2018-03-31,2018,1,Iceland,In,Request,18.1,1
2018-03-31,2018,1,Ireland,In,Request,8.1,3
2018-03-31,2018,1,Ireland,In,Request,12,18
2018-03-31,2018,1,Ireland,In,Request,18.1,14
2018-03-31,2018,1,Ireland,Out,Request,11,7
2018-03-31,2018,1,Ireland,Out,Request,12,1
2018-03-31,2018,1,Ireland,Out,Request,13,3
2018-03-31,2018,1,Ireland,Out,Request,18.1,50
2018-03-31,2018,1,Ireland,In,Transfer,18.1,2
2018-03-31,2018,1,Ireland,Out,Transfer,18.1,8
2018-03-31,2018,1,Italy,In,Request,8.1,11
2018-03-31,2018,1,Italy,In,Request,8.2,4
2018-03-31,2018,1,Italy,In,Request,18.1,23
2018-03-31,2018,1,Italy,Out,Request,11,24
2018-03-31,2018,1,Italy,Out,Request,12,1
2018-03-31,2018,1,Italy,Out,Request,13,394
2018-03-31,2018,1,Italy,Out,Request,14,7
2018-03-31,2018,1,Italy,Out,Request,18.1,211
2018-03-31,2018,1,Italy,In,Transfer,8.1,1
2018-03-31,2018,1,Italy,Out,Transfer,13,6
2018-03-31,2018,1,Italy,Out,Transfer,18.1,3
2018-03-31,2018,1,Latvia,Out,Request,18.1,1
2018-03-31,2018,1,Luxembourg,In,Request,12,1
2018-03-31,2018,1,Luxembourg,In,Request,18.1,1
2018-03-31,2018,1,Luxembourg,Out,Request,18.1,11
2018-03-31,2018,1,Malta,In,Request,13,1
2018-03-31,2018,1,Malta,In,Request,18.1,1
2018-03-31,2018,1,Malta,Out,Request,18.1,4
2018-03-31,2018,1,Malta,In,Transfer,18.1,1
2018-03-31,2018,1,Netherlands,In,Request,18.1,11
2018-03-31,2018,1,Netherlands,Out,Request,11,2
2018-03-31,2018,1,Netherlands,Out,Request,13,2
2018-03-31,2018,1,Netherlands,Out,Request,18.1,50
2018-03-31,2018,1,Netherlands,In,Transfer,9,1
2018-03-31,2018,1,Netherlands,In,Transfer,18.1,11
2018-03-31,2018,1,Norway,Out,Request,11,1
2018-03-31,2018,1,Norway,Out,Request,18.1,26
2018-03-31,2018,1,Poland,In,Request,9,1
2018-03-31,2018,1,Poland,Out,Request,12,1
2018-03-31,2018,1,Poland,Out,Request,14,2
2018-03-31,2018,1,Poland,Out,Request,18.1,8
2018-03-31,2018,1,Romania,In,Request,8.2,1
2018-03-31,2018,1,Romania,In,Request,9,1
2018-03-31,2018,1,Romania,In,Request,11,2
2018-03-31,2018,1,Romania,Out,Request,11,1
2018-03-31,2018,1,Romania,Out,Request,13,3
2018-03-31,2018,1,Romania,Out,Request,18.1,57
2018-03-31,2018,1,Romania,Out,Transfer,18.1,1
2018-03-31,2018,1,Slovakia,Out,Request,18.1,1
2018-03-31,2018,1,Slovakia,Out,Transfer,18.1,1
2018-03-31,2018,1,Slovenia,In,Request,18.1,1
2018-03-31,2018,1,Slovenia,Out,Request,14,1
2018-03-31,2018,1,Slovenia,Out,Request,18.1,6
2018-03-31,2018,1,Spain,Out,Request,11,1
