Date,Year,Quarter,Nationality,Region,Outcome,Sex,Appeals determined
2017-10-01,2017,4,Tanzania,Africa Sub-Saharan,Allowed,Male,1
2017-10-01,2017,4,Tanzania,Africa Sub-Saharan,Dismissed,Female,2
2017-10-01,2017,4,Tanzania,Africa Sub-Saharan,Withdrawn,Female,1
2017-10-01,2017,4,Thailand,Asia South East,Dismissed,Female,2
2017-10-01,2017,4,Thailand,Asia South East,Withdrawn,Female,1
2017-10-01,2017,4,Trinidad and Tobago,America Central and South,Dismissed,Female,1
2017-10-01,2017,4,Trinidad and Tobago,America Central and South,Dismissed,Male,1
2017-10-01,2017,4,Tunisia,Africa North,Allowed,Female,1
2017-10-01,2017,4,Turkey,Europe Other,Allowed,Female,3
2017-10-01,2017,4,Turkey,Europe Other,Allowed,Male,13
2017-10-01,2017,4,Turkey,Europe Other,Dismissed,Female,2
2017-10-01,2017,4,Turkey,Europe Other,Dismissed,Male,22
2017-10-01,2017,4,Turkey,Europe Other,Withdrawn,Female,1
2017-10-01,2017,4,Turkmenistan,Asia Central,Dismissed,Female,1
2017-10-01,2017,4,Uganda,Africa Sub-Saharan,Allowed,Female,2
2017-10-01,2017,4,Uganda,Africa Sub-Saharan,Dismissed,Female,8
2017-10-01,2017,4,Uganda,Africa Sub-Saharan,Dismissed,Male,4
2017-10-01,2017,4,Uganda,Africa Sub-Saharan,Withdrawn,Female,1
2017-10-01,2017,4,Ukraine,Europe Other,Allowed,Male,3
2017-10-01,2017,4,Ukraine,Europe Other,Dismissed,Female,1
2017-10-01,2017,4,Ukraine,Europe Other,Dismissed,Male,7
2017-10-01,2017,4,Uzbekistan,Asia Central,Allowed,Male,1
2017-10-01,2017,4,Vietnam,Asia South East,Allowed,Female,14
2017-10-01,2017,4,Vietnam,Asia South East,Allowed,Male,12
2017-10-01,2017,4,Vietnam,Asia South East,Dismissed,Female,15
2017-10-01,2017,4,Vietnam,Asia South East,Dismissed,Male,25
2017-10-01,2017,4,Vietnam,Asia South East,Withdrawn,Female,2
2017-10-01,2017,4,Vietnam,Asia South East,Withdrawn,Male,1
2017-10-01,2017,4,Yemen,Middle East,Allowed,Female,2
2017-10-01,2017,4,Yemen,Middle East,Allowed,Male,4
2017-10-01,2017,4,Yemen,Middle East,Dismissed,Female,1
2017-10-01,2017,4,Yemen,Middle East,Dismissed,Male,1
2017-10-01,2017,4,Zambia,Africa Sub-Saharan,Dismissed,Female,1
2017-10-01,2017,4,Zambia,Africa Sub-Saharan,Dismissed,Male,2
2017-10-01,2017,4,Zimbabwe,Africa Sub-Saharan,Allowed,Female,8
2017-10-01,2017,4,Zimbabwe,Africa Sub-Saharan,Allowed,Male,10
2017-10-01,2017,4,Zimbabwe,Africa Sub-Saharan,Dismissed,Female,26
2017-10-01,2017,4,Zimbabwe,Africa Sub-Saharan,Dismissed,Male,10
2017-10-01,2017,4,Zimbabwe,Africa Sub-Saharan,Withdrawn,Female,2
2018-01-01,2018,1,Afghanistan,Asia Central,Allowed,Female,17
2018-01-01,2018,1,Afghanistan,Asia Central,Allowed,Male,100
2018-01-01,2018,1,Afghanistan,Asia Central,Dismissed,Female,10
2018-01-01,2018,1,Afghanistan,Asia Central,Dismissed,Male,87
2018-01-01,2018,1,Afghanistan,Asia Central,Withdrawn,Female,1
2018-01-01,2018,1,Afghanistan,Asia Central,Withdrawn,Male,6
2018-01-01,2018,1,Albania,Europe Other,Allowed,Female,31
2018-01-01,2018,1,Albania,Europe Other,Allowed,Male,13
2018-01-01,2018,1,Albania,Europe Other,Dismissed,Female,38
2018-01-01,2018,1,Albania,Europe Other,Dismissed,Male,26
2018-01-01,2018,1,Albania,Europe Other,Withdrawn,Female,4
2018-01-01,2018,1,Albania,Europe Other,Withdrawn,Male,2
2018-01-01,2018,1,Algeria,Africa North,Allowed,Female,1
2018-01-01,2018,1,Algeria,Africa North,Allowed,Male,1
2018-01-01,2018,1,Algeria,Africa North,Dismissed,Female,7
2018-01-01,2018,1,Algeria,Africa North,Dismissed,Male,10
2018-01-01,2018,1,Algeria,Africa North,Withdrawn,Male,1
2018-01-01,2018,1,Angola,Africa Sub-Saharan,Allowed,Female,1
2018-01-01,2018,1,Angola,Africa Sub-Saharan,Allowed,Male,2
2018-01-01,2018,1,Angola,Africa Sub-Saharan,Dismissed,Female,4
2018-01-01,2018,1,Armenia,Europe Other,Allowed,Male,2
2018-01-01,2018,1,Armenia,Europe Other,Dismissed,Female,3
2018-01-01,2018,1,Azerbaijan,Europe Other,Allowed,Male,2
2018-01-01,2018,1,Azerbaijan,Europe Other,Dismissed,Male,4
2018-01-01,2018,1,Bahrain,Middle East,Allowed,Male,1
2018-01-01,2018,1,Bangladesh,Asia South,Allowed,Female,9
2018-01-01,2018,1,Bangladesh,Asia South,Allowed,Male,48
2018-01-01,2018,1,Bangladesh,Asia South,Dismissed,Female,15
2018-01-01,2018,1,Bangladesh,Asia South,Dismissed,Male,267
2018-01-01,2018,1,Bangladesh,Asia South,Withdrawn,Male,9
2018-01-01,2018,1,Botswana,Africa Sub-Saharan,Dismissed,Female,2
2018-01-01,2018,1,Botswana,Africa Sub-Saharan,Withdrawn,Male,1
2018-01-01,2018,1,Brazil,America Central and South,Dismissed,Female,2
2018-01-01,2018,1,Brazil,America Central and South,Dismissed,Male,1
2018-01-01,2018,1,British overseas citizens,Other,Allowed,Female,1
2018-01-01,2018,1,Burma,Asia South East,Allowed,Female,1
2018-01-01,2018,1,Burma,Asia South East,Dismissed,Male,6
2018-01-01,2018,1,Burundi,Africa Sub-Saharan,Allowed,Female,2
2018-01-01,2018,1,Burundi,Africa Sub-Saharan,Allowed,Male,2
2018-01-01,2018,1,Burundi,Africa Sub-Saharan,Dismissed,Male,2
2018-01-01,2018,1,Burundi,Africa Sub-Saharan,Withdrawn,Female,1
2018-01-01,2018,1,Cameroon,Africa Sub-Saharan,Allowed,Female,5
2018-01-01,2018,1,Cameroon,Africa Sub-Saharan,Allowed,Male,9
2018-01-01,2018,1,Cameroon,Africa Sub-Saharan,Dismissed,Female,11
2018-01-01,2018,1,Cameroon,Africa Sub-Saharan,Dismissed,Male,8
2018-01-01,2018,1,Cameroon,Africa Sub-Saharan,Withdrawn,Female,1
2018-01-01,2018,1,China,Asia East,Allowed,Female,7
2018-01-01,2018,1,China,Asia East,Allowed,Male,7
2018-01-01,2018,1,China,Asia East,Dismissed,Female,18
2018-01-01,2018,1,China,Asia East,Dismissed,Male,20
2018-01-01,2018,1,China,Asia East,Withdrawn,Female,1
2018-01-01,2018,1,Colombia,America Central and South,Dismissed,Male,1
2018-01-01,2018,1,Congo,Africa Sub-Saharan,Allowed,Female,1
2018-01-01,2018,1,Congo,Africa Sub-Saharan,Allowed,Male,2
2018-01-01,2018,1,Congo,Africa Sub-Saharan,Dismissed,Female,1
2018-01-01,2018,1,Congo (Democratic Republic),Africa Sub-Saharan,Allowed,Female,12
2018-01-01,2018,1,Congo (Democratic Republic),Africa Sub-Saharan,Allowed,Male,8
2018-01-01,2018,1,Congo (Democratic Republic),Africa Sub-Saharan,Dismissed,Female,12
2018-01-01,2018,1,Congo (Democratic Republic),Africa Sub-Saharan,Dismissed,Male,4
2018-01-01,2018,1,Egypt,Africa North,Allowed,Female,5
2018-01-01,2018,1,Egypt,Africa North,Allowed,Male,22
2018-01-01,2018,1,Egypt,Africa North,Dismissed,Female,2
2018-01-01,2018,1,Egypt,Africa North,Dismissed,Male,41
2018-01-01,2018,1,Egypt,Africa North,Withdrawn,Male,4
2018-01-01,2018,1,El Salvador,America Central and South,Dismissed,Male,1
2018-01-01,2018,1,Eritrea,Africa Sub-Saharan,Allowed,Female,6
2018-01-01,2018,1,Eritrea,Africa Sub-Saharan,Allowed,Male,13
2018-01-01,2018,1,Eritrea,Africa Sub-Saharan,Dismissed,Female,5
2018-01-01,2018,1,Eritrea,Africa Sub-Saharan,Dismissed,Male,9
2018-01-01,2018,1,Eritrea,Africa Sub-Saharan,Withdrawn,Female,1
2018-01-01,2018,1,Ethiopia,Africa Sub-Saharan,Allowed,Female,3
2018-01-01,2018,1,Ethiopia,Africa Sub-Saharan,Allowed,Male,9
2018-01-01,2018,1,Ethiopia,Africa Sub-Saharan,Dismissed,Female,8
2018-01-01,2018,1,Ethiopia,Africa Sub-Saharan,Dismissed,Male,18
2018-01-01,2018,1,Ethiopia,Africa Sub-Saharan,Withdrawn,Female,1
2018-01-01,2018,1,Ethiopia,Africa Sub-Saharan,Withdrawn,Male,2
2018-01-01,2018,1,"Gambia, The",Africa Sub-Saharan,Allowed,Female,4
2018-01-01,2018,1,"Gambia, The",Africa Sub-Saharan,Dismissed,Female,10
2018-01-01,2018,1,"Gambia, The",Africa Sub-Saharan,Dismissed,Male,4
2018-01-01,2018,1,Georgia,Europe Other,Allowed,Male,2
2018-01-01,2018,1,Georgia,Europe Other,Dismissed,Female,1
2018-01-01,2018,1,Georgia,Europe Other,Dismissed,Male,2
2018-01-01,2018,1,Ghana,Africa Sub-Saharan,Allowed,Female,2
2018-01-01,2018,1,Ghana,Africa Sub-Saharan,Allowed,Male,3
2018-01-01,2018,1,Ghana,Africa Sub-Saharan,Dismissed,Female,14
2018-01-01,2018,1,Ghana,Africa Sub-Saharan,Dismissed,Male,8
2018-01-01,2018,1,Ghana,Africa Sub-Saharan,Withdrawn,Female,1
2018-01-01,2018,1,Grenada,America Central and South,Dismissed,Female,1
2018-01-01,2018,1,Guatemala,America Central and South,Dismissed,Male,1
2018-01-01,2018,1,Guinea,Africa Sub-Saharan,Dismissed,Male,1
2018-01-01,2018,1,Guinea,Africa Sub-Saharan,Withdrawn,Female,1
2018-01-01,2018,1,Guyana,America Central and South,Withdrawn,Male,1
2018-01-01,2018,1,Honduras,America Central and South,Withdrawn,Female,1
2018-01-01,2018,1,Hong Kong,Asia East,Dismissed,Female,1
2018-01-01,2018,1,India,Asia South,Allowed,Female,7
2018-01-01,2018,1,India,Asia South,Dismissed,Female,14
2018-01-01,2018,1,India,Asia South,Dismissed,Male,12
2018-01-01,2018,1,India,Asia South,Withdrawn,Female,1
2018-01-01,2018,1,Iran,Middle East,Allowed,Female,34
2018-01-01,2018,1,Iran,Middle East,Allowed,Male,150
2018-01-01,2018,1,Iran,Middle East,Dismissed,Female,17
2018-01-01,2018,1,Iran,Middle East,Dismissed,Male,157
2018-01-01,2018,1,Iran,Middle East,Withdrawn,Female,4
2018-01-01,2018,1,Iran,Middle East,Withdrawn,Male,9
2018-01-01,2018,1,Iraq,Middle East,Allowed,Female,44
2018-01-01,2018,1,Iraq,Middle East,Allowed,Male,95
2018-01-01,2018,1,Iraq,Middle East,Dismissed,Female,54
2018-01-01,2018,1,Iraq,Middle East,Dismissed,Male,145
2018-01-01,2018,1,Iraq,Middle East,Withdrawn,Female,12
2018-01-01,2018,1,Iraq,Middle East,Withdrawn,Male,8
2018-01-01,2018,1,Israel,Middle East,Dismissed,Female,1
2018-01-01,2018,1,Ivory Coast,Africa Sub-Saharan,Allowed,Female,1
2018-01-01,2018,1,Ivory Coast,Africa Sub-Saharan,Allowed,Male,2
2018-01-01,2018,1,Ivory Coast,Africa Sub-Saharan,Dismissed,Female,4
2018-01-01,2018,1,Ivory Coast,Africa Sub-Saharan,Dismissed,Male,2
2018-01-01,2018,1,Jamaica,America Central and South,Allowed,Female,4
2018-01-01,2018,1,Jamaica,America Central and South,Allowed,Male,1
2018-01-01,2018,1,Jamaica,America Central and South,Dismissed,Female,5
2018-01-01,2018,1,Jamaica,America Central and South,Dismissed,Male,5
2018-01-01,2018,1,Jamaica,America Central and South,Withdrawn,Female,1
2018-01-01,2018,1,Jamaica,America Central and South,Withdrawn,Male,1
2018-01-01,2018,1,Jordan,Middle East,Allowed,Female,1
2018-01-01,2018,1,Jordan,Middle East,Allowed,Male,3
2018-01-01,2018,1,Jordan,Middle East,Dismissed,Male,2
2018-01-01,2018,1,Kazakhstan,Asia Central,Allowed,Female,1
2018-01-01,2018,1,Kazakhstan,Asia Central,Dismissed,Male,1
2018-01-01,2018,1,Kenya,Africa Sub-Saharan,Allowed,Female,4
2018-01-01,2018,1,Kenya,Africa Sub-Saharan,Allowed,Male,1
2018-01-01,2018,1,Kenya,Africa Sub-Saharan,Dismissed,Female,2
2018-01-01,2018,1,Kenya,Africa Sub-Saharan,Dismissed,Male,6
2018-01-01,2018,1,Kosovo,Europe Other,Dismissed,Female,1
2018-01-01,2018,1,Kuwait,Middle East,Allowed,Female,1
2018-01-01,2018,1,Kuwait,Middle East,Allowed,Male,1
2018-01-01,2018,1,Kuwait,Middle East,Dismissed,Female,1
2018-01-01,2018,1,Kuwait,Middle East,Dismissed,Male,5
2018-01-01,2018,1,Kyrgyzstan,Asia Central,Dismissed,Male,1
2018-01-01,2018,1,Lebanon,Middle East,Allowed,Male,2
2018-01-01,2018,1,Lebanon,Middle East,Dismissed,Female,2
2018-01-01,2018,1,Lebanon,Middle East,Dismissed,Male,1
2018-01-01,2018,1,Libya,Africa North,Allowed,Male,4
2018-01-01,2018,1,Libya,Africa North,Dismissed,Male,1
2018-01-01,2018,1,Malawi,Africa Sub-Saharan,Allowed,Female,2
2018-01-01,2018,1,Malawi,Africa Sub-Saharan,Dismissed,Female,5
2018-01-01,2018,1,Malawi,Africa Sub-Saharan,Dismissed,Male,5
2018-01-01,2018,1,Malawi,Africa Sub-Saharan,Withdrawn,Female,2
2018-01-01,2018,1,Malaysia,Asia South East,Allowed,Male,2
2018-01-01,2018,1,Malaysia,Asia South East,Dismissed,Female,3
2018-01-01,2018,1,Malaysia,Asia South East,Dismissed,Male,4
2018-01-01,2018,1,Maldives,Asia South,Withdrawn,Female,1
2018-01-01,2018,1,Maldives,Asia South,Withdrawn,Male,1
2018-01-01,2018,1,Mauritius,Africa Sub-Saharan,Dismissed,Male,1
2018-01-01,2018,1,Mongolia,Asia East,Allowed,Female,2
2018-01-01,2018,1,Morocco,Africa North,Allowed,Female,1
2018-01-01,2018,1,Morocco,Africa North,Allowed,Male,4
2018-01-01,2018,1,Morocco,Africa North,Dismissed,Female,3
2018-01-01,2018,1,Morocco,Africa North,Dismissed,Male,5
2018-01-01,2018,1,Morocco,Africa North,Withdrawn,Male,1
2018-01-01,2018,1,Mozambique,Africa Sub-Saharan,Dismissed,Female,1
2018-01-01,2018,1,Namibia,Africa Sub-Saharan,Allowed,Female,1
2018-01-01,2018,1,Namibia,Africa Sub-Saharan,Dismissed,Female,6
2018-01-01,2018,1,Nepal,Asia South,Allowed,Female,1
2018-01-01,2018,1,Nepal,Asia South,Allowed,Male,1
2018-01-01,2018,1,Nepal,Asia South,Dismissed,Female,6
2018-01-01,2018,1,Nepal,Asia South,Dismissed,Male,6
2018-01-01,2018,1,Nigeria,Africa Sub-Saharan,Allowed,Female,16
2018-01-01,2018,1,Nigeria,Africa Sub-Saharan,Allowed,Male,15
2018-01-01,2018,1,Nigeria,Africa Sub-Saharan,Dismissed,Female,68
2018-01-01,2018,1,Nigeria,Africa Sub-Saharan,Dismissed,Male,43
2018-01-01,2018,1,Nigeria,Africa Sub-Saharan,Withdrawn,Female,3
2018-01-01,2018,1,Nigeria,Africa Sub-Saharan,Withdrawn,Male,2
2018-01-01,2018,1,Occupied Palestinian Territories,Middle East,Allowed,Male,1
2018-01-01,2018,1,Occupied Palestinian Territories,Middle East,Dismissed,Male,13
2018-01-01,2018,1,Occupied Palestinian Territories,Middle East,Withdrawn,Female,1
2018-01-01,2018,1,Occupied Palestinian Territories,Middle East,Withdrawn,Male,2
2018-01-01,2018,1,Oman,Middle East,Allowed,Female,2
2018-01-01,2018,1,Oman,Middle East,Allowed,Male,1
2018-01-01,2018,1,Pakistan,Asia South,Allowed,Female,24
2018-01-01,2018,1,Pakistan,Asia South,Allowed,Male,70
2018-01-01,2018,1,Pakistan,Asia South,Dismissed,Female,56
2018-01-01,2018,1,Pakistan,Asia South,Dismissed,Male,196
2018-01-01,2018,1,Pakistan,Asia South,Withdrawn,Female,3
2018-01-01,2018,1,Pakistan,Asia South,Withdrawn,Male,7
2018-01-01,2018,1,Panama,America Central and South,Dismissed,Male,1
2018-01-01,2018,1,Philippines,Asia South East,Dismissed,Female,3
2018-01-01,2018,1,Philippines,Asia South East,Dismissed,Male,2
2018-01-01,2018,1,Philippines,Asia South East,Withdrawn,Female,1
2018-01-01,2018,1,Refugee,Other,Allowed,Female,3
2018-01-01,2018,1,Refugee,Other,Allowed,Male,19
2018-01-01,2018,1,Refugee,Other,Dismissed,Male,1
2018-01-01,2018,1,Refugee,Other,Withdrawn,Female,2
2018-01-01,2018,1,Refugee,Other,Withdrawn,Male,2
2018-01-01,2018,1,Russia,Europe Other,Allowed,Female,3
2018-01-01,2018,1,Russia,Europe Other,Allowed,Male,1
2018-01-01,2018,1,Russia,Europe Other,Dismissed,Male,1
2018-01-01,2018,1,Russia,Europe Other,Withdrawn,Male,2
2018-01-01,2018,1,Rwanda,Africa Sub-Saharan,Allowed,Female,1
2018-01-01,2018,1,Rwanda,Africa Sub-Saharan,Dismissed,Female,1
2018-01-01,2018,1,Rwanda,Africa Sub-Saharan,Dismissed,Male,2
2018-01-01,2018,1,Saudi Arabia,Middle East,Allowed,Female,1
2018-01-01,2018,1,Senegal,Africa Sub-Saharan,Dismissed,Female,1
2018-01-01,2018,1,Senegal,Africa Sub-Saharan,Dismissed,Male,2
2018-01-01,2018,1,Seychelles,Africa Sub-Saharan,Dismissed,Male,1
2018-01-01,2018,1,Sierra Leone,Africa Sub-Saharan,Allowed,Female,1
2018-01-01,2018,1,Sierra Leone,Africa Sub-Saharan,Dismissed,Female,5
2018-01-01,2018,1,Sierra Leone,Africa Sub-Saharan,Dismissed,Male,1
2018-01-01,2018,1,Somalia,Africa Sub-Saharan,Allowed,Female,4
2018-01-01,2018,1,Somalia,Africa Sub-Saharan,Allowed,Male,6
2018-01-01,2018,1,Somalia,Africa Sub-Saharan,Dismissed,Female,3
2018-01-01,2018,1,Somalia,Africa Sub-Saharan,Dismissed,Male,9
2018-01-01,2018,1,Somalia,Africa Sub-Saharan,Withdrawn,Female,1
2018-01-01,2018,1,South Africa,Africa Sub-Saharan,Allowed,Male,1
2018-01-01,2018,1,South Africa,Africa Sub-Saharan,Dismissed,Female,3
2018-01-01,2018,1,South Africa,Africa Sub-Saharan,Dismissed,Male,2
2018-01-01,2018,1,Sri Lanka,Asia South,Allowed,Female,20
2018-01-01,2018,1,Sri Lanka,Asia South,Allowed,Male,57
2018-01-01,2018,1,Sri Lanka,Asia South,Dismissed,Female,29
2018-01-01,2018,1,Sri Lanka,Asia South,Dismissed,Male,57
2018-01-01,2018,1,Sri Lanka,Asia South,Withdrawn,Female,2
2018-01-01,2018,1,Sri Lanka,Asia South,Withdrawn,Male,5
2018-01-01,2018,1,St. Kitts and Nevis,America Central and South,Dismissed,Female,1
2018-01-01,2018,1,Stateless,Other,Allowed,Male,3
2018-01-01,2018,1,Stateless,Other,Dismissed,Female,2
2018-01-01,2018,1,Stateless,Other,Dismissed,Male,6
2018-01-01,2018,1,Stateless,Other,Withdrawn,Male,1
2018-01-01,2018,1,Sudan,Africa North,Allowed,Female,6
2018-01-01,2018,1,Sudan,Africa North,Allowed,Male,74
2018-01-01,2018,1,Sudan,Africa North,Dismissed,Female,1
2018-01-01,2018,1,Sudan,Africa North,Dismissed,Male,26
2018-01-01,2018,1,Sudan,Africa North,Withdrawn,Female,1
2018-01-01,2018,1,Sudan,Africa North,Withdrawn,Male,2
2018-01-01,2018,1,Swaziland,Africa Sub-Saharan,Dismissed,Female,1
2018-01-01,2018,1,Syria,Middle East,Allowed,Female,2
2018-01-01,2018,1,Syria,Middle East,Allowed,Male,5
2018-01-01,2018,1,Syria,Middle East,Dismissed,Female,1
2018-01-01,2018,1,Syria,Middle East,Dismissed,Male,12
2018-01-01,2018,1,Syria,Middle East,Withdrawn,Female,2
2018-01-01,2018,1,Syria,Middle East,Withdrawn,Male,1
2018-01-01,2018,1,Tanzania,Africa Sub-Saharan,Allowed,Male,1
2018-01-01,2018,1,Tanzania,Africa Sub-Saharan,Dismissed,Female,1
2018-01-01,2018,1,Tanzania,Africa Sub-Saharan,Dismissed,Male,2
2018-01-01,2018,1,Thailand,Asia South East,Dismissed,Female,1
2018-01-01,2018,1,Thailand,Asia South East,Dismissed,Male,1
2018-01-01,2018,1,Togo,Africa Sub-Saharan,Dismissed,Male,1
2018-01-01,2018,1,Trinidad and Tobago,America Central and South,Allowed,Female,3
2018-01-01,2018,1,Trinidad and Tobago,America Central and South,Dismissed,Female,1
2018-01-01,2018,1,Trinidad and Tobago,America Central and South,Dismissed,Male,1
2018-01-01,2018,1,Tunisia,Africa North,Allowed,Female,2
2018-01-01,2018,1,Tunisia,Africa North,Allowed,Male,1
2018-01-01,2018,1,Tunisia,Africa North,Dismissed,Female,1
2018-01-01,2018,1,Tunisia,Africa North,Dismissed,Male,3
2018-01-01,2018,1,Turkey,Europe Other,Allowed,Female,2
2018-01-01,2018,1,Turkey,Europe Other,Allowed,Male,15
2018-01-01,2018,1,Turkey,Europe Other,Dismissed,Female,1
2018-01-01,2018,1,Turkey,Europe Other,Dismissed,Male,20
2018-01-01,2018,1,Turkey,Europe Other,Withdrawn,Female,1
2018-01-01,2018,1,Turkey,Europe Other,Withdrawn,Male,1
2018-01-01,2018,1,Uganda,Africa Sub-Saharan,Allowed,Male,2
2018-01-01,2018,1,Uganda,Africa Sub-Saharan,Dismissed,Female,6
2018-01-01,2018,1,Uganda,Africa Sub-Saharan,Dismissed,Male,1
2018-01-01,2018,1,Uganda,Africa Sub-Saharan,Withdrawn,Female,2
2018-01-01,2018,1,Ukraine,Europe Other,Allowed,Male,6
2018-01-01,2018,1,Ukraine,Europe Other,Dismissed,Female,1
2018-01-01,2018,1,Ukraine,Europe Other,Dismissed,Male,5
2018-01-01,2018,1,Ukraine,Europe Other,Withdrawn,Female,1
2018-01-01,2018,1,United States,America North,Dismissed,Male,1
2018-01-01,2018,1,Uzbekistan,Asia Central,Allowed,Male,1
2018-01-01,2018,1,Uzbekistan,Asia Central,Dismissed,Female,1
2018-01-01,2018,1,Venezuela,America Central and South,Allowed,Female,1
2018-01-01,2018,1,Venezuela,America Central and South,Allowed,Male,1
2018-01-01,2018,1,Venezuela,America Central and South,Dismissed,Male,2
2018-01-01,2018,1,Vietnam,Asia South East,Allowed,Female,10
2018-01-01,2018,1,Vietnam,Asia South East,Allowed,Male,21
2018-01-01,2018,1,Vietnam,Asia South East,Dismissed,Female,15
2018-01-01,2018,1,Vietnam,Asia South East,Dismissed,Male,26
2018-01-01,2018,1,Vietnam,Asia South East,Withdrawn,Female,3
2018-01-01,2018,1,Vietnam,Asia South East,Withdrawn,Male,2
2018-01-01,2018,1,Yemen,Middle East,Allowed,Male,3
2018-01-01,2018,1,Yemen,Middle East,Dismissed,Male,3
2018-01-01,2018,1,Zambia,Africa Sub-Saharan,Allowed,Female,1
2018-01-01,2018,1,Zambia,Africa Sub-Saharan,Dismissed,Female,1
2018-01-01,2018,1,Zambia,Africa Sub-Saharan,Dismissed,Male,1
2018-01-01,2018,1,Zimbabwe,Africa Sub-Saharan,Allowed,Female,10
2018-01-01,2018,1,Zimbabwe,Africa Sub-Saharan,Allowed,Male,4
2018-01-01,2018,1,Zimbabwe,Africa Sub-Saharan,Dismissed,Female,13
2018-01-01,2018,1,Zimbabwe,Africa Sub-Saharan,Dismissed,Male,14
2018-04-01,2018,2,Afghanistan,Asia Central,Allowed,Female,7
2018-04-01,2018,2,Afghanistan,Asia Central,Allowed,Male,97
2018-04-01,2018,2,Afghanistan,Asia Central,Dismissed,Female,2
2018-04-01,2018,2,Afghanistan,Asia Central,Dismissed,Male,71
2018-04-01,2018,2,Afghanistan,Asia Central,Withdrawn,Female,2
2018-04-01,2018,2,Afghanistan,Asia Central,Withdrawn,Male,3
2018-04-01,2018,2,Albania,Europe Other,Allowed,Female,37
2018-04-01,2018,2,Albania,Europe Other,Allowed,Male,6
2018-04-01,2018,2,Albania,Europe Other,Dismissed,Female,43
2018-04-01,2018,2,Albania,Europe Other,Dismissed,Male,19
2018-04-01,2018,2,Albania,Europe Other,Withdrawn,Female,1
2018-04-01,2018,2,Albania,Europe Other,Withdrawn,Male,3
2018-04-01,2018,2,Algeria,Africa North,Allowed,Female,2
2018-04-01,2018,2,Algeria,Africa North,Allowed,Male,2
2018-04-01,2018,2,Algeria,Africa North,Dismissed,Female,3
2018-04-01,2018,2,Algeria,Africa North,Dismissed,Male,6
2018-04-01,2018,2,Angola,Africa Sub-Saharan,Allowed,Female,3
2018-04-01,2018,2,Angola,Africa Sub-Saharan,Dismissed,Female,5
2018-04-01,2018,2,Angola,Africa Sub-Saharan,Dismissed,Male,3
2018-04-01,2018,2,Antigua and Barbuda,America Central and South,Allowed,Female,1
2018-04-01,2018,2,Armenia,Europe Other,Allowed,Male,1
2018-04-01,2018,2,Armenia,Europe Other,Dismissed,Female,1
2018-04-01,2018,2,Armenia,Europe Other,Dismissed,Male,3
2018-04-01,2018,2,Azerbaijan,Europe Other,Allowed,Female,1
2018-04-01,2018,2,Azerbaijan,Europe Other,Allowed,Male,1
2018-04-01,2018,2,Azerbaijan,Europe Other,Dismissed,Female,1
2018-04-01,2018,2,Bangladesh,Asia South,Allowed,Female,3
2018-04-01,2018,2,Bangladesh,Asia South,Allowed,Male,41
2018-04-01,2018,2,Bangladesh,Asia South,Dismissed,Female,18
2018-04-01,2018,2,Bangladesh,Asia South,Dismissed,Male,192
2018-04-01,2018,2,Bangladesh,Asia South,Withdrawn,Female,1
2018-04-01,2018,2,Bangladesh,Asia South,Withdrawn,Male,3
2018-04-01,2018,2,Barbados,America Central and South,Dismissed,Male,1
2018-04-01,2018,2,Belarus,Europe Other,Allowed,Male,3
2018-04-01,2018,2,Botswana,Africa Sub-Saharan,Allowed,Female,1
2018-04-01,2018,2,Botswana,Africa Sub-Saharan,Dismissed,Female,3
2018-04-01,2018,2,Botswana,Africa Sub-Saharan,Dismissed,Male,2
2018-04-01,2018,2,Brazil,America Central and South,Dismissed,Female,1
2018-04-01,2018,2,Burkina,Africa Sub-Saharan,Dismissed,Male,2
2018-04-01,2018,2,Burma,Asia South East,Allowed,Female,1
2018-04-01,2018,2,Burma,Asia South East,Allowed,Male,6
2018-04-01,2018,2,Burma,Asia South East,Dismissed,Male,7
2018-04-01,2018,2,Burundi,Africa Sub-Saharan,Allowed,Female,1
2018-04-01,2018,2,Burundi,Africa Sub-Saharan,Allowed,Male,2
2018-04-01,2018,2,Burundi,Africa Sub-Saharan,Dismissed,Female,1
2018-04-01,2018,2,Burundi,Africa Sub-Saharan,Dismissed,Male,1
2018-04-01,2018,2,Cameroon,Africa Sub-Saharan,Allowed,Female,6
2018-04-01,2018,2,Cameroon,Africa Sub-Saharan,Allowed,Male,6
2018-04-01,2018,2,Cameroon,Africa Sub-Saharan,Dismissed,Female,3
2018-04-01,2018,2,Cameroon,Africa Sub-Saharan,Dismissed,Male,7
2018-04-01,2018,2,China,Asia East,Allowed,Female,5
2018-04-01,2018,2,China,Asia East,Allowed,Male,6
2018-04-01,2018,2,China,Asia East,Dismissed,Female,28
2018-04-01,2018,2,China,Asia East,Dismissed,Male,19
2018-04-01,2018,2,China,Asia East,Withdrawn,Female,3
2018-04-01,2018,2,China,Asia East,Withdrawn,Male,2
2018-04-01,2018,2,Colombia,America Central and South,Dismissed,Male,1
2018-04-01,2018,2,Congo,Africa Sub-Saharan,Allowed,Female,1
2018-04-01,2018,2,Congo,Africa Sub-Saharan,Dismissed,Female,2
2018-04-01,2018,2,Congo,Africa Sub-Saharan,Dismissed,Male,2
2018-04-01,2018,2,Congo (Democratic Republic),Africa Sub-Saharan,Allowed,Female,2
